,Datetime,bs_test,bss1,bss2,Open,High,Low,Close,Volume,uptrend,bar_no,buysell,ret,count_no,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,RSI_14_A_70,RSI_14_B_30
222,2023-03-24 00:24:00,Buy,Buy,Buy,12869.0,12871.0,12866.75,12869.75,288,True,2.0,Buy,Buy,222,2.3515461547813175,1.0718241996052105,1.279721955176107,65.44718271174253,0,0
223,2023-03-24 00:26:00,Buy,Buy,Buy,12869.0,12883.5,12869.0,12882.5,1163,True,4.0,Buy,Buy,223,3.555174921089929,1.8203623727310574,1.7348125483588714,77.91631763258741,1,0
224,2023-03-24 00:28:00,Buy,Buy,Buy,12882.5,12884.25,12878.25,12882.5,812,True,4.0,Buy,Buy,224,4.457674097873678,2.178289239611845,2.279384858261833,77.9163176325874,1,0
225,2023-03-24 00:30:00,Buy,Buy,Buy,12882.25,12885.0,12880.5,12884.5,492,True,4.0,Buy,Buy,225,5.2735048022150295,2.395295955162557,2.8782088470524725,79.27681745895514,1,0
226,2023-03-24 00:32:00,Buy,Buy,Buy,12884.5,12886.75,12883.75,12885.5,348,True,4.0,Buy,Buy,226,5.932363561430975,2.443323771502802,3.489039789928173,79.9421904823638,1,0
227,2023-03-24 00:34:00,Buy,Buy,Buy,12885.75,12886.25,12879.75,12879.75,477,True,4.0,Buy,Buy,227,5.9222687025685445,1.9465831301122969,3.9756855724562477,66.68403429827394,0,0
228,2023-03-24 00:36:00,Buy,Buy,Buy,12879.75,12881.75,12878.75,12881.25,251,True,4.0,Buy,Buy,228,5.96652750314388,1.592673544550105,4.373853958593775,68.16720114615275,0,0
229,2023-03-24 00:38:00,Buy,Buy,Buy,12881.5,12882.0,12878.75,12880.75,196,True,4.0,Buy,Buy,229,5.893322546293348,1.2155748701596583,4.67774767613369,67.09496373920386,0,0
230,2023-03-24 00:40:00,Buy,Buy,Buy,12881.0,12881.0,12877.75,12878.5,204,True,4.0,Buy,Buy,230,5.5893206849868875,0.7292584070825576,4.86006227790433,62.34272276584561,0,0
231,2023-03-24 00:42:00,Buy,Buy,Buy,12879.0,12879.5,12876.75,12877.25,125,True,4.0,Buy,Buy,231,5.187731526584685,0.2621353989442836,4.925596127640401,59.80828260389323,0,0
232,2023-03-24 00:44:00,Buy,Buy,Buy,12877.25,12878.25,12876.75,12877.0,170,True,4.0,Buy,Buy,232,4.794033678530468,-0.10524995928794656,4.899283637818415,59.289140669513266,0,0
233,2023-03-24 00:46:00,Buy,Buy,Buy,12877.25,12878.75,12875.5,12875.75,164,True,4.0,Buy,Buy,233,4.331232986425675,-0.45444052111419175,4.785673507539867,56.64176108918955,0,0
234,2023-03-24 00:48:00,Buy,Buy,Buy,12876.25,12877.5,12874.25,12875.5,205,True,4.0,Buy,Buy,234,3.899338051169252,-0.709068365096492,4.608406416265744,56.102206143610246,0,0
235,2023-03-24 00:50:00,Buy,Buy,Buy,12875.5,12879.25,12875.5,12876.75,243,True,4.0,Buy,Buy,235,3.6162370272359112,-0.7937355112238667,4.409972538459778,58.243975784666006,0,0
236,2023-03-24 00:52:00,Buy,Buy,Buy,12877.0,12877.0,12874.25,12875.5,170,True,4.0,Buy,Buy,236,3.2535084526207356,-0.9251712686712343,4.17867972129197,55.336434311660206,0,0
237,2023-03-24 00:54:00,Sell1,Buy,Buy,12875.25,12875.5,12868.75,12869.5,451,False,-1.0,Sell,,237,2.453609900399897,-1.3800558567136587,3.8336657571135557,43.985941487217595,0,0
238,2023-03-24 00:56:00,,,Buy,12869.75,12870.0,12866.75,12868.5,344,False,-1.0,,,238,1.7191753093375155,-1.691592358220832,3.4107676675583476,42.42405607619056,0,0
239,2023-03-24 00:58:00,,,,12868.25,12870.5,12866.5,12869.5,342,False,-1.0,,,239,1.203943931050162,-1.7654589892065484,2.9694029202567105,44.544677736214695,0,0
240,2023-03-24 01:00:00,,,,12869.5,12872.0,12866.75,12867.25,490,False,-1.0,,,240,0.6070652850303304,-1.8898701081811042,2.4969353932114347,40.89496125420524,0,0
241,2023-03-24 01:02:00,,,,12867.5,12874.25,12867.0,12872.0,384,False,-1.0,,,241,0.5114245762088103,-1.5884086536020994,2.0998332298109097,50.176019591460395,0,0
242,2023-03-24 01:04:00,,,,12872.0,12873.75,12871.0,12873.75,252,False,-1.0,,,242,0.5702653362350247,-1.2236543148607082,1.793919651095733,53.09810248565713,0,0
243,2023-03-24 01:06:00,,,,12873.25,12875.0,12871.75,12872.25,261,False,-1.0,,,243,0.49020877686962194,-1.0429686993808889,1.5331774762505108,50.37117203436658,0,0
244,2023-03-24 01:08:00,,,,12872.25,12875.25,12872.0,12874.0,145,False,-1.0,,,244,0.5615011160916765,-0.7773410881270675,1.338842204218744,53.37935866539706,0,0
245,2023-03-24 01:10:00,,,,12873.75,12876.75,12872.25,12876.0,196,False,-1.0,,,245,0.7705022238478705,-0.45467198429669886,1.2251742081445693,56.61587796589153,0,0
246,2023-03-24 01:12:00,,,,12875.75,12877.0,12875.0,12876.5,165,False,-1.0,,,246,0.9653549182530696,-0.20785543191319977,1.1732103501662694,57.41187809505131,0,0
247,2023-03-24 01:14:00,,,,12877.0,12880.25,12876.5,12878.0,359,False,-1.0,,,247,1.2266742096762755,0.042771087608004965,1.1839031220682705,59.7951143372456,0,0
248,2023-03-24 01:16:00,,,,12877.75,12877.75,12873.25,12875.5,220,False,-1.0,,,248,1.2180021535568812,0.027279225190888656,1.1907229283659926,54.33739894302533,0,0
249,2023-03-24 01:18:00,,,,12874.75,12876.5,12870.75,12871.75,224,False,-1.0,,,249,0.8981821420256892,-0.23403262907224276,1.132214771097932,47.355247882632554,0,0
250,2023-03-24 01:20:00,,,,12871.5,12873.25,12870.0,12872.5,113,False,-1.0,,,250,0.697204273823445,-0.3480083978195896,1.0452126716430346,48.77301173021774,0,0
251,2023-03-24 01:22:00,,,,12872.75,12875.5,12872.75,12874.5,112,False,-1.0,,,251,0.6913417927680712,-0.2830967030999707,0.9744384958680419,52.45047553056937,0,0
252,2023-03-24 01:24:00,,,,12874.5,12877.25,12874.25,12876.5,157,False,-1.0,,,252,0.8384143014245637,-0.1088193555547825,0.9472336569793463,55.86271776415363,0,0
253,2023-03-24 01:26:00,,,,12876.25,12879.25,12875.25,12875.25,160,False,-1.0,,,253,0.844372371724603,-0.08228902820379469,0.9266613999283977,53.28880197880433,0,0
254,2023-03-24 01:28:00,,,,12875.0,12876.5,12871.0,12872.0,175,False,-1.0,,,254,0.5801586390880402,-0.27720220867228607,0.8573608477603263,47.19949763932508,0,0
255,2023-03-24 01:30:00,,,,12872.0,12872.75,12871.25,12872.25,97,False,-1.0,,,255,0.38648510338680353,-0.3767005954988183,0.7631856988856218,47.69462776560288,0,0
256,2023-03-24 01:32:00,,,,12872.25,12874.5,12872.25,12873.5,102,False,-1.0,,,256,0.33005728933676437,-0.34650272763908596,0.6765600169758503,50.20876446797829,0,0
257,2023-03-24 01:34:00,,,,12873.25,12874.5,12871.75,12872.25,91,False,-1.0,,,257,0.18237102716921072,-0.39535119184531176,0.5777222190145225,47.73767463164218,0,0
258,2023-03-24 01:36:00,,,,12872.25,12874.5,12871.5,12872.75,112,False,-1.0,,,258,0.10447015479076072,-0.3786016513790094,0.48307180616977013,48.82267835402732,0,0
259,2023-03-24 01:38:00,,,,12872.5,12872.5,12868.5,12868.5,199,False,-1.0,,,259,-0.296785174334218,-0.6238855844031905,0.3271004100689725,41.0260653894682,0,0
260,2023-03-24 01:40:00,,,,12869.0,12871.0,12867.75,12869.75,169,False,-1.0,,,260,-0.5080617407511454,-0.6681297206560943,0.16006797990494892,43.865426120732266,0,0
261,2023-03-24 01:42:00,,,,12870.0,12871.0,12866.0,12868.0,308,False,-1.0,,,261,-0.8074030763655173,-0.773976845016373,-0.033426231349144325,40.8967553254429,0,0
262,2023-03-24 01:44:00,,,,12867.5,12870.5,12867.5,12868.75,136,False,-1.0,,,262,-0.9728995293280605,-0.7515786383831329,-0.22132089094492757,42.68695337930555,0,0
263,2023-03-24 01:46:00,,,,12868.25,12868.5,12867.0,12868.0,106,False,-1.0,,,263,-1.151303878177714,-0.7439863897862292,-0.40731748839148485,41.33852039138626,0,0
264,2023-03-24 01:48:00,,,,12868.25,12869.25,12867.5,12868.25,117,False,-1.0,,,264,-1.2580160731104115,-0.6805588677751413,-0.5774572053352702,41.996259459398345,0,0
265,2023-03-24 01:50:00,,,,12868.75,12870.25,12868.5,12870.0,134,False,-1.0,,,265,-1.1876849885356933,-0.4881822265603384,-0.6995027619753549,46.51689947835326,0,0
266,2023-03-24 01:52:00,,,,12869.75,12871.75,12868.5,12870.25,211,False,-1.0,,,266,-1.099104395339964,-0.31968130669168726,-0.7794230886482767,47.150580627369216,0,0
267,2023-03-24 01:54:00,,,,12870.25,12873.5,12870.25,12872.75,239,False,-1.0,,,267,-0.8177480400372588,-0.03065996111118563,-0.7870880789260731,53.13091381606432,0,0
268,2023-03-24 01:56:00,,,,12873.0,12875.0,12870.75,12871.75,284,False,-1.0,,,268,-0.6677651629233878,0.09545833280214822,-0.763223495725536,50.661424061293694,0,0
269,2023-03-24 01:58:00,,,,12872.5,12877.25,12871.75,12874.5,395,False,-1.0,,,269,-0.3232741319861816,0.3519594909914836,-0.6752336229776652,56.631160063038436,0,0
270,2023-03-24 02:00:00,Sell,,,12874.0,12874.5,12863.25,12864.0,760,False,-2.0,Sell,Sell,270,-0.8872965535374533,-0.16965034444783045,-0.7176462090896228,37.81665160058449,0,0
271,2023-03-24 02:02:00,Sell,Sell,,12863.75,12865.5,12860.25,12863.0,628,False,-2.0,Sell,Sell,271,-1.3988549002970103,-0.54496695296591,-0.8538879473311003,36.570519919038745,0,0
272,2023-03-24 02:04:00,Sell,Sell,Sell,12862.75,12866.0,12859.25,12864.0,461,False,-2.0,Sell,Sell,272,-1.703935030660432,-0.6800376666634653,-1.0238973639969666,38.74428284398566,0,0
273,2023-03-24 02:06:00,Sell,Sell,Sell,12864.0,12864.0,12857.5,12860.25,528,False,-2.0,Sell,Sell,273,-2.2226851609375444,-0.9590302375524622,-1.2636549233850822,34.03397156288608,0,0
274,2023-03-24 02:08:00,Sell,Sell,Sell,12860.0,12862.0,12857.75,12859.0,408,False,-2.0,Sell,Sell,274,-2.7034986799772014,-1.1518750052736952,-1.5516236747035062,32.61076983673335,0,0
275,2023-03-24 02:10:00,Sell,Sell,Sell,12859.0,12861.0,12858.0,12861.0,162,False,-2.0,Sell,Sell,275,-2.8898511672014138,-1.070581993998326,-1.8192691732030877,37.14008251328899,0,0
276,2023-03-24 02:12:00,Sell,Sell,Sell,12861.0,12865.25,12860.0,12863.5,372,False,-2.0,Sell,Sell,276,-2.8034908518675365,-0.7873773429315589,-2.0161135089359776,42.35555838642391,0,0
277,2023-03-24 02:14:00,Sell,Sell,Sell,12863.5,12864.25,12860.5,12862.25,240,False,-2.0,Sell,Sell,277,-2.8035961221685284,-0.6299860905860406,-2.173610031582488,40.54420330912072,0,0
278,2023-03-24 02:16:00,Sell,Sell,Sell,12862.0,12866.0,12861.5,12865.5,251,False,-2.0,Sell,Sell,278,-2.512469526282075,-0.2710875957596697,-2.2413819305224054,46.9022973042913,0,0
279,2023-03-24 02:18:00,Sell,Sell,Sell,12865.25,12865.5,12860.25,12861.5,228,False,-2.0,Sell,Sell,279,-2.574835076213276,-0.2667625165526961,-2.30807255966058,41.07964641567304,0,0
280,2023-03-24 02:20:00,Sell,Sell,Sell,12861.5,12865.75,12860.25,12862.75,201,False,-2.0,Sell,Sell,280,-2.4946390247205272,-0.14925317204795796,-2.3453858526725693,43.4425769520743,0,0
281,2023-03-24 02:22:00,Sell,Sell,Sell,12862.75,12868.5,12862.5,12868.5,271,False,-2.0,Sell,Sell,281,-1.944688967003458,0.32055750853528897,-2.265246475538747,52.81644407914019,0,0
282,2023-03-24 02:24:00,Sell,Sell,Sell,12868.25,12875.75,12867.5,12875.0,573,False,-2.0,Sell,Sell,282,-0.973136198512293,1.033688221621163,-2.006824420133456,60.73832331544457,0,0
283,2023-03-24 02:26:00,Buy1,Sell,Sell,12874.75,12878.0,12872.0,12876.75,462,True,1.0,Buy,,283,-0.06125712122229743,1.556453839128927,-1.6177109603512245,62.56084603689675,0,0
284,2023-03-24 02:28:00,,,Sell,12876.75,12881.5,12876.25,12877.0,519,True,1.0,,,284,0.6738191600870778,1.8332240963506419,-1.1594049362635641,62.82632265555981,0,0
285,2023-03-24 02:30:00,Buy,,,12876.5,12902.5,12876.25,12899.0,2223,True,4.0,Buy,Buy,285,2.997040529658989,3.3251563727380424,-0.3281158430790535,77.7669051043023,1,0
286,2023-03-24 02:32:00,Buy,Buy,,12899.75,12902.5,12895.0,12899.0,1051,True,4.0,Buy,Buy,286,4.783073904343837,4.0889517979383125,0.6941221064055247,77.7669051043023,1,0
287,2023-03-24 02:34:00,Buy,Buy,Buy,12899.0,12899.0,12893.25,12896.75,615,True,4.0,Buy,Buy,287,5.948392657677687,4.20341644101773,1.7449762166599572,74.22831071592519,1,0
288,2023-03-24 02:36:00,Buy,Buy,Buy,12897.0,12898.25,12894.0,12895.5,473,True,4.0,Buy,Buy,288,6.693888630716174,3.9591299312449735,2.7347586994712003,72.26109191280574,1,0
289,2023-03-24 02:38:00,Buy,Buy,Buy,12896.0,12904.5,12895.75,12903.5,681,True,5.0,Buy,Buy,289,7.839859679324945,4.084080783882996,3.7557788954419493,76.5453589967489,1,0
290,2023-03-24 02:40:00,Buy,Buy,Buy,12903.75,12910.75,12903.25,12909.25,992,True,6.0,Buy,Buy,290,9.10704657291717,4.281014141980176,4.826032430936994,79.04993951383153,1,0
291,2023-03-24 02:42:00,Buy,Buy,Buy,12909.0,12909.25,12898.0,12903.25,800,True,6.0,Buy,Buy,291,9.517440332023398,3.7531263208691223,5.764314011154275,70.58042413790298,1,0
292,2023-03-24 02:44:00,Buy,Buy,Buy,12903.5,12910.25,12903.0,12909.25,647,True,6.0,Buy,Buy,292,10.209145524118867,3.555865210371673,6.653280313747194,73.62378955595715,1,0
293,2023-03-24 02:46:00,Buy,Buy,Buy,12909.75,12918.0,12909.25,12911.0,1306,True,6.0,Buy,Buy,293,10.77433739229673,3.296845662839628,7.4774917294571015,74.4538590990317,1,0
294,2023-03-24 02:48:00,Buy,Buy,Buy,12910.75,12916.0,12909.75,12915.0,493,True,7.0,Buy,Buy,294,11.41345538141286,3.148770921564605,8.264684459848255,76.29052688495395,1,0
295,2023-03-24 02:50:00,Buy,Buy,Buy,12915.0,12921.0,12914.5,12917.75,867,True,7.0,Buy,Buy,295,12.003494200447676,2.9910477924795362,9.01244640796814,77.48881446725376,1,0
296,2023-03-24 02:52:00,Buy,Buy,Buy,12918.0,12918.5,12910.0,12910.0,516,True,7.0,Buy,Buy,296,11.71074975153897,2.1586426748566634,9.552107076682306,67.18361882550828,0,0
297,2023-03-24 02:54:00,Buy,Buy,Buy,12910.0,12910.5,12907.5,12907.5,506,True,7.0,Buy,Buy,297,11.148505528015448,1.2771187610665127,9.871386766948936,64.21681404877327,0,0
298,2023-03-24 02:56:00,Buy,Buy,Buy,12908.0,12911.25,12907.5,12911.0,330,True,7.0,Buy,Buy,298,10.860154577643698,0.7910142485558094,10.069140329087888,66.4505107763883,0,0
299,2023-03-24 02:58:00,Buy,Buy,Buy,12910.75,12911.5,12906.75,12907.0,421,True,7.0,Buy,Buy,299,10.19138782646769,0.09779799790383947,10.09358982856385,61.70947041707275,0,0
300,2023-03-24 03:00:00,Sell1,Buy,Buy,12908.0,12909.25,12896.0,12898.0,1697,False,-1.0,Sell,,300,8.833335382365476,-1.0082035569587013,9.841538939324177,52.61366634841433,0,0
301,2023-03-24 03:02:00,,,Buy,12898.0,12898.75,12893.75,12897.25,914,False,-1.0,,,301,7.6088403292123985,-1.7861588880894246,9.394999217301823,51.92678121398583,0,0
302,2023-03-24 03:04:00,Sell,,,12898.0,12899.0,12872.5,12873.0,2123,False,-5.0,Sell,Sell,302,4.628294742506114,-3.813363579836569,8.441658322342683,35.698547338288634,0,0
303,2023-03-24 03:06:00,Sell,Sell,,12873.25,12875.0,12856.75,12863.0,2859,False,-7.0,Sell,Sell,303,1.4426445564276946,-5.599211012731991,7.041855569159686,31.347835190404812,0,0
304,2023-03-24 03:08:00,Sell,Sell,Sell,12863.25,12864.0,12842.25,12843.75,2684,False,-10.0,Sell,Sell,304,-2.6052881484101817,-7.717714974055895,5.112426825645713,25.025145881484285,0,1
305,2023-03-24 03:10:00,Buy1,Sell,Sell,12844.25,12861.0,12844.0,12859.25,2431,True,1.0,Buy,,305,-4.5105882658936025,-7.698412073231452,3.1878238073378498,36.18596655133345,0,0
306,2023-03-24 03:12:00,Buy,,Sell,12859.75,12866.5,12854.25,12864.75,1398,True,2.0,Buy,Buy,306,-5.5131956141667615,-6.96081553720369,1.4476199230369278,39.62063422172971,0,0
307,2023-03-24 03:14:00,Buy,Buy,,12865.0,12870.75,12858.5,12866.25,1559,True,2.0,Buy,Buy,307,-6.116227632168375,-6.051078044164242,-0.06514958800413284,40.5602680033721,0,0
308,2023-03-24 03:16:00,Buy,Buy,Buy,12865.25,12870.0,12862.0,12866.0,1048,True,2.0,Buy,Buy,308,-6.538931035080168,-5.179025157660828,-1.35990587741934,40.44729024858864,0,0
309,2023-03-24 03:18:00,Buy,Buy,Buy,12866.5,12866.5,12856.5,12856.75,1246,True,2.0,Buy,Buy,309,-7.533482920152892,-4.938861634186841,-2.5946212859660505,36.4065740901858,0,0
310,2023-03-24 03:20:00,Buy,Buy,Buy,12857.0,12863.5,12852.0,12862.5,1286,True,2.0,Buy,Buy,310,-7.76814912161899,-4.138822268522351,-3.6293268530966385,40.39294214707139,0,0
311,2023-03-24 03:22:00,Buy,Buy,Buy,12863.0,12879.25,12862.0,12878.75,2133,True,4.0,Buy,Buy,311,-6.567182195454734,-2.3502842738864764,-4.216897921568258,49.94289274126197,0,0
312,2023-03-24 03:24:00,Buy,Buy,Buy,12879.0,12880.75,12872.75,12880.0,1023,True,4.0,Buy,Buy,312,-5.451698909197148,-0.9878407901031121,-4.463858119094036,50.5985613124061,0,0
313,2023-03-24 03:26:00,Buy,Buy,Buy,12880.0,12886.5,12879.75,12885.25,1422,True,5.0,Buy,Buy,313,-4.096813725842367,0.29363551460133586,-4.3904492404437025,53.36165567177672,0,0
314,2023-03-24 03:28:00,Buy,Buy,Buy,12885.5,12886.75,12879.0,12882.5,877,True,5.0,Buy,Buy,314,-3.207979878759943,0.945975489347008,-4.153955368106951,51.729533169726565,0,0
315,2023-03-24 03:30:00,Buy,Buy,Buy,12882.25,12885.0,12877.5,12878.75,925,True,5.0,Buy,Buy,315,-2.7741872079259338,1.103814528144814,-3.8780017360707477,49.505897402646504,0,0
316,2023-03-24 03:32:00,Buy,Buy,Buy,12878.75,12886.5,12878.5,12880.75,849,True,5.0,Buy,Buy,316,-2.243162326698439,1.3078715274978476,-3.5510338541962865,50.722523047751146,0,0
317,2023-03-24 03:34:00,Sell1,Buy,Buy,12880.5,12884.75,12867.5,12868.0,1564,False,-1.0,Sell,,317,-2.8186481054872274,0.5859085989672472,-3.4045567044544747,43.52305294502112,0,0
318,2023-03-24 03:36:00,,,Buy,12868.0,12871.0,12861.0,12866.0,1689,False,-1.0,,,318,-3.39695009051502,0.006085291151564309,-3.403035381666584,42.50391467616101,0,0
319,2023-03-24 03:38:00,,,,12866.0,12872.5,12862.75,12864.25,978,False,-1.0,,,319,-3.950925148978058,-0.43831181384917883,-3.5126133351288793,41.586307388767054,0,0
320,2023-03-24 03:40:00,Sell,,,12864.25,12866.75,12852.75,12854.0,1399,False,-3.0,Sell,Sell,320,-5.157590221577266,-1.3159815091587088,-3.841608712418557,36.602015943290404,0,0
321,2023-03-24 03:42:00,Sell,Sell,,12854.25,12854.75,12842.25,12848.5,2386,False,-4.0,Sell,Sell,321,-6.482953566528522,-2.113075883287972,-4.36987768324055,34.23119560062615,0,0
322,2023-03-24 03:44:00,Sell,Sell,Sell,12847.75,12850.5,12835.0,12835.0,1788,False,-6.0,Sell,Sell,322,-8.524386915803916,-3.3236073860506927,-5.200779529753223,29.2270062537183,0,1
323,2023-03-24 03:46:00,Sell,Sell,Sell,12834.75,12842.0,12828.75,12830.5,2076,False,-7.0,Sell,Sell,323,-10.385630857077558,-4.147881061859468,-6.2377497952180905,27.7697144936898,0,1
324,2023-03-24 03:48:00,Sell,Sell,Sell,12831.0,12836.0,12827.5,12827.5,1201,False,-8.0,Sell,Sell,324,-11.964831883920851,-4.581665670962209,-7.383166212958643,26.809977894033853,0,1
325,2023-03-24 03:50:00,Sell,Sell,Sell,12827.5,12831.5,12822.25,12824.25,1462,False,-8.0,Sell,Sell,325,-13.325005544451415,-4.753471465194217,-8.571534079257198,25.770879503281,0,1
326,2023-03-24 03:52:00,Sell,Sell,Sell,12824.5,12839.5,12823.75,12838.0,1694,False,-8.0,Sell,Sell,326,-13.14195065689637,-3.656333262111337,-9.485617394785033,36.91161028214132,0,0
327,2023-03-24 03:54:00,Buy1,Sell,Sell,12838.0,12849.25,12837.5,12847.75,1804,True,2.0,Buy,Buy,327,-12.070987988219713,-2.0682964747477435,-10.00269151347197,43.39873306280676,0,0
328,2023-03-24 03:56:00,Buy,Buy,Sell,12848.25,12862.75,12847.75,12860.5,1903,True,4.0,Buy,Buy,328,-10.077259538536964,-0.05965442005199506,-10.017605118484969,50.55829379398162,0,0
329,2023-03-24 03:58:00,Buy,Buy,Buy,12859.5,12862.5,12856.0,12857.5,958,True,4.0,Buy,Buy,329,-8.639697254157,1.1023262914623757,-9.742023545619375,48.98812341007796,0,0
330,2023-03-24 04:00:00,Buy,Buy,Buy,12857.75,12858.75,12849.25,12851.5,1528,True,4.0,Buy,Buy,330,-7.893576407375804,1.4787577105948575,-9.372334117970661,45.9166998055641,0,0
331,2023-03-24 04:02:00,Buy,Buy,Buy,12851.5,12856.0,12849.75,12852.0,865,True,4.0,Buy,Buy,331,-7.179167465796127,1.754533321739629,-8.933700787535756,46.21930665125939,0,0
332,2023-03-24 04:04:00,Buy,Buy,Buy,12851.5,12869.0,12850.0,12868.25,1586,True,5.0,Buy,Buy,332,-5.241335190019527,2.9538924780129836,-8.19522766803251,55.026546886616096,0,0
333,2023-03-24 04:06:00,Buy,Buy,Buy,12867.5,12875.5,12863.0,12864.0,1975,True,5.0,Buy,Buy,333,-4.002391552983681,3.354268892039064,-7.3566604450227455,52.60036982913341,0,0
334,2023-03-24 04:08:00,Buy,Buy,Buy,12864.0,12865.25,12854.5,12859.25,1306,True,5.0,Buy,Buy,334,-3.3650152954451187,3.193316119662102,-6.5583314151072205,49.94960237457302,0,0
335,2023-03-24 04:10:00,Buy,Buy,Buy,12859.75,12876.5,12856.5,12870.75,1598,True,6.0,Buy,Buy,335,-1.909919762667414,3.7187293219518462,-5.62864908461926,55.76214093398131,0,0
336,2023-03-24 04:12:00,Buy,Buy,Buy,12871.0,12874.25,12859.5,12860.5,1235,True,6.0,Buy,Buy,336,-1.5657860003775568,3.250290467393363,-4.81607646777092,50.16959432118759,0,0
337,2023-03-24 04:14:00,Sell1,Buy,Buy,12861.25,12863.75,12850.5,12850.5,1414,False,-2.0,Sell,Sell,337,-2.0760426139604533,2.192027083048373,-4.268069697008826,45.387010714150186,0,0
338,2023-03-24 04:16:00,Sell,Sell,Buy,12851.5,12867.25,12850.25,12857.25,1261,False,-2.0,Sell,Sell,338,-1.9136961703134148,1.8834988213563295,-3.7971949916697443,48.926236724948595,0,0
339,2023-03-24 04:18:00,Sell,Sell,Sell,12857.25,12860.5,12854.25,12854.75,463,False,-2.0,Sell,Sell,339,-1.9641233592483331,1.466457305937129,-3.4305806651854622,47.6934387721788,0,0
340,2023-03-24 04:20:00,Sell,Sell,Sell,12855.0,12855.5,12837.75,12840.75,1606,False,-3.0,Sell,Sell,340,-3.0980577852315037,0.2660183039631674,-3.364076089194671,41.40207357699086,0,0
341,2023-03-24 04:22:00,Sell,Sell,Sell,12841.0,12850.0,12836.5,12840.5,1667,False,-3.0,Sell,Sell,341,-3.971105466154768,-0.4856235015680772,-3.4854819645866906,41.29731135698465,0,0
342,2023-03-24 04:24:00,Sell,Sell,Sell,12840.25,12847.0,12839.0,12843.25,984,False,-3.0,Sell,Sell,342,-4.390489199457079,-0.7240057878963104,-3.6664834115607685,43.00571801551483,0,0
343,2023-03-24 04:26:00,Sell,Sell,Sell,12843.25,12848.25,12843.25,12848.0,553,False,-3.0,Sell,Sell,343,-4.290114754616297,-0.4989050744444228,-3.7912096801718747,45.93265840931148,0,0
344,2023-03-24 04:28:00,Sell,Sell,Sell,12848.0,12853.25,12845.0,12848.75,1117,False,-3.0,Sell,Sell,344,-4.102754551340695,-0.2492358969350561,-3.853518654405639,46.40071025635925,0,0
345,2023-03-24 04:30:00,Sell,Sell,Sell,12849.0,12849.25,12831.75,12834.5,1749,False,-4.0,Sell,Sell,345,-5.045959468418005,-0.9539526512098924,-4.092006817208112,39.41843987012792,0,0
346,2023-03-24 04:32:00,Sell,Sell,Sell,12834.5,12836.5,12825.25,12826.5,1595,False,-6.0,Sell,Sell,346,-6.365610506374651,-1.8188829513332303,-4.546727555041421,36.131319119775185,0,0
347,2023-03-24 04:34:00,Sell,Sell,Sell,12826.75,12838.75,12824.5,12835.75,1359,False,-6.0,Sell,Sell,347,-6.589090829484121,-1.63389061955416,-4.955200209929961,42.13939771836137,0,0
348,2023-03-24 04:36:00,Sell,Sell,Sell,12836.0,12836.25,12813.25,12816.25,2380,False,-7.0,Sell,Sell,348,-8.244648452098772,-2.6315585937350487,-5.613089858363724,34.72371128657443,0,0
349,2023-03-24 04:38:00,Sell,Sell,Sell,12816.5,12818.75,12806.5,12808.5,1870,False,-9.0,Sell,Sell,349,-10.066015268084811,-3.5623403277768704,-6.503674940307941,32.29149100133616,0,0
350,2023-03-24 04:40:00,Sell,Sell,Sell,12809.25,12819.0,12805.25,12812.0,2065,False,-9.0,Sell,Sell,350,-11.099097357324354,-3.676337933613129,-7.422759423711224,34.5220954667905,0,0
351,2023-03-24 04:42:00,Sell,Sell,Sell,12812.25,12813.25,12802.0,12803.0,1798,False,-10.0,Sell,Sell,351,-12.499955434564981,-4.061756808683004,-8.438198625881977,31.635943122238803,0,0
352,2023-03-24 04:44:00,Sell,Sell,Sell,12803.0,12806.25,12799.0,12800.0,1799,False,-10.0,Sell,Sell,352,-13.69436041890549,-4.204929434418808,-9.489430984486681,30.714169435140427,0,0
353,2023-03-24 04:46:00,Sell,Sell,Sell,12800.25,12802.75,12788.0,12788.5,2353,False,-12.0,Sell,Sell,353,-15.391465629780214,-4.721627716234826,-10.669837913545388,27.416434372863815,0,1
354,2023-03-24 04:48:00,Sell,Sell,Sell,12788.75,12802.25,12788.25,12801.0,1821,False,-12.0,Sell,Sell,354,-15.548554149643678,-3.9029729888786324,-11.645581160765046,35.5203765679429,0,0
355,2023-03-24 04:50:00,Sell,Sell,Sell,12800.75,12807.5,12793.75,12803.5,2043,False,-12.0,Sell,Sell,355,-15.295007501108557,-2.919541072274809,-12.375466428833748,37.03454797268197,0,0
356,2023-03-24 04:52:00,Sell,Sell,Sell,12803.75,12805.25,12795.75,12798.25,1053,False,-12.0,Sell,Sell,356,-15.340861181017317,-2.372315801746854,-12.968545379270463,35.16691800188203,0,0
357,2023-03-24 04:54:00,Sell,Sell,Sell,12798.25,12800.0,12791.0,12795.75,1389,False,-12.0,Sell,Sell,357,-15.401391999395855,-1.9462772961003125,-13.455114703295543,34.28038508219198,0,0
358,2023-03-24 04:56:00,Sell,Sell,Sell,12796.0,12806.75,12791.5,12803.75,1554,False,-12.0,Sell,Sell,358,-14.635125352831892,-0.9440085196290795,-13.691116833202813,39.533423758309205,0,0
